brand,caption,post_date,y,sale_date,sale_discount,sitewide,likesCount,commentsCount,url,event
vpa,"Wanna rock one of our new running caps? Get one for FREE when you spend $120 during VPA's Black Friday Sale!⁠
⁠
During VPA's Black Friday Sale you will also enjoy: ⁠
✨ 10% Off Everything Sitewide – No exceptions!⁠
🎫 Golden Ticket Raffle Entry on orders over $120 – Win exclusive prizes!⁠
🚚 Free Shipping when you spend $150 or more!⁠
⁠
Head to the link in bio to shop the sale now!⁠
⁠
#blackfridaydeals #blackfriday2024 #vpasale #epicsavings #markyourcalendars #holidaydeals #shopandsave #salealert #dontmissout #blackfridaycountdown #biggestsale #limitedtimeoffer #shopnow #exclusivedeals #bestblackfriday #dealsyoucantmiss #shopsmart #savethedate #vpa #vpaaustralia #protein #supplements",24-11-2024,1,24-11-2024,,1,59,1,https://www.instagram.com/p/DCu_0ghNrCE/,Black Friday
vpa,"VPA x LOCKED IN RUN CLUB 

Big morning with the crew 🔥👟 Hitting the pavement all for a great cause. Huge shoutout to Caitlyn for pulling it all together—absolute legend! 🙌🏽 🏃‍♀️💥",23-11-2024,0,,,0,140,11,https://www.instagram.com/p/DCsenGiSZ9m/,
vpa,"WHAT AN INCREDIBLE MORNING! 💚

Thank you all for getting down to Kangaroo Point today for the VPA X @lockedin_runclub Movember Fun Run!

It was incredible to see so many of you out there creating awareness for such a great cause! 💪

A special thank you to our Event Partners 💚
@recoverylab.alderley 
@lskd @lskd.hq 
@redbullau 
@gymbod_official 
@gathering_events 

And of course the biggest thank you to the Locked-in crew for co-hosting this event with us!

So much love for the VPA Fam! Until the next 🚀",23-11-2024,0,,,0,93,20,https://www.instagram.com/p/DCshv9-SQ3p/,
vpa,What product drops do you want to see in the New Year?! 🤩 Comment below ⬇️,21-11-2024,0,,,0,38,45,https://www.instagram.com/p/DCnRaflsXzI/,
vpa,"VPA X LOCKED IN RUN CLUB MOVEMBER FUN RUN 🏃‍♀️ 

Get ready for a fun-filled morning on November 23rd at Kangaroo Point Cliffs (next to Joeys) with a 5KM Fun Run—open to all! 🏃‍♂️🏃‍♀️⁠

🚨LOCATION CHANGE: Please note that the course will now start and end at Kangaroo Point Cliffs 🚨

Meet at 6:40am for a 7am start ⚡️

 Event Highlights: 
💰 $1500+ in Prizes – Awards for Fastest Female/Male, Best Mo, and Top Fundraiser! (Join our team using the link in our bio to enter the competition!)⁠
🎉 After Party – Celebrate with our awesome event partners⁠
☕ Free Coffee & Breakfast Bar – Start your morning strong!⁠
🎁 VPA Goodies – Grab some awesome freebies including our brand NEW running cap!

👉 Get Your Free Ticket: Visit the link in our bio to secure your spot! By reserving a ticket, you’re agreeing to the event waiver (details in ticket description).",14-11-2024,0,,,0,72,7,https://www.instagram.com/p/DCV6dqcPvhI/,
vpa,"PRICE DROP ALERT 🚨 

There’s good news and there’s awesome news and we love being the bearer of them 🥰

We’ve secured better prices for our Casein which has gone down from $51 to $47! 🫨

THIS IS NOT A SALE - this price is here to stay!

In today’s economy? Yes, we mean it!

Get yours now! Head to the link in bio 🛒",13-11-2024,0,,,0,18,1,https://www.instagram.com/p/DCVCU6sMAlI/,
vpa,"We’re thrilled to announce that VPA is now the official supplement supplier for the Redcliffe Dolphins RLFC! 🐬🏈

As proud sponsors of the NRL Dolphins, we’re excited to extend our support to both of their feeder clubs: the Redcliffe Dolphins and the Norths Devils. Earlier this year, we watched these two teams battle it out in the Hostplus Cup Grand Final—what a game! 

It’s been an incredible experience sponsoring the NRL Dolphins over the past two years, so when the opportunity arose to extend our support to the Redcliffe Dolphins, it was an easy decision!

We’re excited to back the boys through the next two seasons and support more local talent! 💪🏆",13-11-2024,0,,,0,133,2,https://www.instagram.com/p/DCS_ZmcPiuO/,
vpa,It’s nearing... VPA Black Friday Sales and serious savings coming very soon... ⚡️,13-11-2024,0,,,0,67,3,https://www.instagram.com/p/DCTPs7LPphO/,
vpa,"Caffeine is one of, if not, THE best LEGAL performance enhancing supplement out there ☕️ 

In comes in many shapes and forms - each with their own benefit and utility, but all with the same outcome - boosting your training performance by:
🏃 Delaying time to exhaustion during endurance exercise
💪 Increasing muscle contractions (lift more… jump higher) 
😏 Decreasing perceived exertion (stuff seems easier)
🧠 Increasing arousal (no.. not that type of arousal)

It’s a no brainer and it doesn’t need to be administered through a syringe which is a bonus 🙂

Personally I’m a stickler for a cheeky can of @monsterenergy or if I’m feeling dangerous I’ll use some PRE from @vpa_australia otherwise a standard f**k boi almond latte will send some caffeine to the adenosine receptor house party 🎉",12-11-2024,0,,,0,27,4,https://www.instagram.com/p/DCQ3aurRBw4/,
vpa,"🍽️ Full Day of Eats – Recovery Phase Edition! 🍽️⁠
⁠
Our superstar VPA Ambassador @reesewillder recently slayed the stage at IFBB and FMG competitions! 🌟💪⁠
⁠
Here’s a peek at her daily recovery-phase eats post-bodybuilding prep—nutritious, delicious, and packed with everything she needs to refuel and perform her best 💚",12-11-2024,0,,,0,33,1,https://www.instagram.com/p/DCQeTDYpwyB/,
vpa,"VPA in the house this afternoon until 6pm ! 😃👋🏼 
Come say hi and pick up some goodies!",11-11-2024,0,,,0,-1,1,https://www.instagram.com/p/DCOJF05PjnA/,
vpa,"#MONDAYMOTIVATION⁠
⁠
It's seven weeks until the New Year, so get a headstart and seven weeks of progress under your belt! Create habits now that you'll thank yourself for in the New Year!",11-11-2024,0,,,0,17,0,https://www.instagram.com/p/DCNc5ImMxBR/,
vpa,"🏃‍♂️ It's Sunday RUNday! 🏃‍♀️⁠
⁠
Are you hitting the pavement and clocking some K’s today?⁠
⁠
Fuel up right to make every step count! 🥗⚡️ Proper nutrition can help you get the most out of your run.⁠
⁠
Check out @charlie.williams' top tips to boost your running performance—from nutrition and stretching and more! 🌟",10-11-2024,0,,,0,22,2,https://www.instagram.com/p/DCK4HQxPd3c/,
vpa,"Fun Fact Friday ⚡️⁠
⁠
Did you know that VPA has won the Product Review Award for an impressive six years in a row (2019 - 2024)!⁠
⁠
At VPA, we’re passionate about delivering top-quality products to you as quickly as possible. Each of our powders is manufactured and rigorously quality-tested in-house to ensure you receive only the best, every single time. Plus, with our commitment to same-day dispatch, all orders placed by 4 PM are shipped out that day—so your order arrives ASAP!⁠
⁠
Thank you to our customers who trust us to fuel your journey. Here’s to many more years of excellence!",08-11-2024,0,,,0,16,0,https://www.instagram.com/p/DCGURSvN2d3/,
vpa,"Multi Greens: What Are They and Why Should You Add Them to Your Diet? ⬇️⁠
⁠
VPA® Multi Greens is a delicious, nutrient-rich blend of super greens, featuring powerhouse ingredients like wheatgrass, barley grass, and spirulina.⁠
⁠
🥬 Rich in essential vitamins, minerals, amino acids, and enzymes⁠
🥬 Packed with powerful antioxidants⁠
🥬 Promotes strong alkalizing effects⁠
⁠
Get a free greens powder when you spend $99! Hurry—offer ends tomorrow!⁠",08-11-2024,0,,,0,9,0,https://www.instagram.com/p/DCFuv4iyPsp/,
vpa,"📅 Save the Date: Join Us for a [Mo]ment this Movember!

Get ready for a fun-filled morning on November 23rd at HSW with a 5KM Fun Run—open to all! 🏃‍♂️🏃‍♀️⁠

Meet at 6:40am for a 7am start ⚡️

**🎉 Event Highlights:**⁠
💰 $1500+ in Prizes – Awards for Fastest Female/Male, Best Mo, and Top Fundraiser! (Join our team using the link in our bio to enter the competition!)⁠
🎉 After Party – Celebrate with our awesome event partners⁠
☕ Free Coffee & Breakfast Bar – Start your morning strong!⁠
🎁 VPA Goodies – Grab some awesome freebies!

👉 Get Your Free Ticket: Visit the link in our bio to secure your spot! By reserving a ticket, you’re agreeing to the event waiver (details in ticket description).
Please note, the course is subject to change. Follow us on social media for the latest updates as we get closer to the day!",08-11-2024,0,,,0,97,11,https://www.instagram.com/p/DCGiF8zvXj4/,
vpa,"TRAIN HARD, RECOVER HARDER ⚡️💨⁠
⁠
Do you take protein powders post-workout to boost your recovery? Here are 3 reasons why a shake post-workout is a must ⬇️⁠
⁠
1️⃣ Muscle Repair & Growth: Give your muscles the building blocks they need to grow stronger and recover faster.⁠
2️⃣ Speedy Recovery: Reduce soreness and bounce back quicker, so you're ready to crush it again tomorrow.⁠
3️⃣ Convenient Nutrition: Perfect on-the-go protein when you don’t have time for a full meal but need to refuel ASAP.⁠
⁠
Niko's current fave? Our new Caramel Biscuit flavor! 😋 Grab yours via the link in bio 🔗⁠",07-11-2024,0,,,0,16,0,https://www.instagram.com/p/DCD5yTDooY_/,
vpa,"OUR NEW PLANT-BASED PROTEIN IS HERE.... INTRODUCING FAVA BEAN 🤩⁠
⁠
Here's everything you need to know about our newest addition to our plant-based family: ⁠
🌿High in plant-based protein - 26G per serve⁠
🌿Complete with all 9 essential amino acids⁠
🌿Low in fat and carbohydrates, supporting heart health and balanced blood sugar levels⁠
🌿Packed with vitamins and minerals like folate, iron, and magnesium⁠
🌿It contains antioxidants to combat oxidative stress and inflammation⁠
🌿Environmentally sustainable protein source⁠
🌿Free from common allergens like whey, soy, and nuts⁠
⁠
Get your Plant-Based power today, VIA the link in bio 💚⁠",06-11-2024,0,,,0,19,3,https://www.instagram.com/p/DCAlvaFMC5T/,
vpa,"Mango Weis Protein Pancakes 🥞 🥭

She returns in the form of a recipe page 🤷‍♀️

498 Cal: 38G P, 61G C, 12G F

Ingredients:
🥭 80g VPA Protein Pancake Buttermilk Mix
🥭 150g Unsweetened Almond Milk or Water
🥭 ½ Mango Weis Bar
🥭 100g Chobani Fit (I used Salted Caramel)
🥭 1/2 Mango
🥭 5g Shredded Coconut

Receipe:
🥞 Add Pancake Mix and Almond Milk (or Water) to a shaker and shake that shhhheeeet upppp!
🥞 Cook the Pancakes
🥞 Throw all you toppings on
💁‍♀️ Bone Apple Teeth

Thank me later x",04-11-2024,0,,,0,57,6,https://www.instagram.com/p/DB9-E8uRJrQ/,
vpa,"The ultimate wellness smoothie you need in your diet 😍⁠
⁠
Recipe by: @megsutherland ⁠
🍌 2 Frozen Bananas ⁠
🥛 1 Cup Organic Soy Milk (use your milk preference)⁠
🥜 1 Tbsp Peanut Butter⁠
🍯 1 Tsp Raw Honey⁠
☁️ 1 Tbsp Unsweetened Yogurt⁠
💪🏼 VPA Plant Protein (Banana Flavour) & Creatine⁠
🥬 VPA MultiGreens⁠
⁠
Training hard is only half the story - prioritising your nutrition and recovery is KEY!",04-11-2024,0,,,0,25,1,https://www.instagram.com/p/DB9933NiN-K/,
vpa,"#MONDAYMOTIVATION⁠
⁠
Happy Monday, Fam! Get out there and do something that challenges you this week!",04-11-2024,0,,,0,7,0,https://www.instagram.com/p/DB7dqKNoKet/,
vpa,"Apple Pie Overnight Oats 🍎🥧⁠
⁠
Recipe by: @danica.dedic⁠
⁠
Serves 4 - Per Serve⁠
457 calories - 25g protein - 15g fat - 54g carbs⁠
⁠
INGREDIENTS:⁠
- 275g Apple, Diced (aprox 2 apples)⁠
- 25g Queen’s Pure Canadian Maple Syrup⁠
- 1 Tsp Ground Cinnamon⁠
- 500ml Lite Milk⁠
- 5g Queens Natural Vanilla Extract⁠
- Pinch of Salt⁠
- 200g Rolled Oats⁠
- 30g Vanilla VPA Whey Isolate⁠
- 1/2 Tsp Ground Cinnamon⁠
- 1/4 Tsp Ground Ginger⁠
- 1/8 Tsp Ground Nutmeg⁠
- 15g Chia Seeds⁠
- 200g Chobani Natural Light Yoghurt⁠
- 40g Walnuts⁠
⁠
METHOD:⁠
Add diced apples to a pan with maple syrup and cinnamon over a medium heat. Once apples begin to sizzle, cover and cook for 5 minutes. Remove lid and cook for an extra 2-3 minutes, stirring occasionally.⁠
⁠
In a large bowl, add milk, vanilla extract and salt. Add 1/4 cup of apple mixture. Use a stick blender to mix and create apple flavoured milk. Add in oats, vanilla whey, cinnamon, ginger, nutmeg and chia seeds. Mix to combine and set aside for an hour to absorb.⁠
⁠
Divide mixture into 4 seperate glass jars/containers (I like to add some apple mixture half way). Top with greek yoghurt, remaining apples and walnuts. Refrigerate overnight. These will store in the fridge for up to 5 days in an air tight container.⁠
⁠
*If you don’t have a stick blender use a normal blender⁠
*Use rolled oats as better texture than quick oats⁠
*Can remove protein powder if you don’t want to utilise it - calories and macro will be altered⁠
⁠
#overnightoats #mealprep #breakfast #breakfastprep #highproteinbreakfast #breakfastrecipe",02-11-2024,0,,,0,49,1,https://www.instagram.com/p/DB4ldF_p6e6/,
vpa,Leg day fuelled by @vpa_australia 🤝🦋🤎,01-11-2024,0,,,0,-1,31,https://www.instagram.com/p/DB0jMlFS4GK/,
vpa,"Head out and soak up some sun on your run this weekend!⁠
⁠
Do it in style with our brand-new running cap. Here’s why it’s the perfect companion:⁠
⁠
🔥 Breathable & Water-Resistant Fabric to keep you comfortable⁠
💦 Sweat-Wicking Headband for a cool, dry feel⁠
🌞 Soft, Flexible Brim that moves with you⁠
🔒 Adjustable Strap for a customized fit⁠
💯 Epic Design for maximum style⁠
⁠
Stay cool, protected, and stylish wherever your run takes you!",01-11-2024,0,,,0,27,1,https://www.instagram.com/p/DB2G31CMHQ6/,
vpa,"📅 Mark Your Calendars: We’re Hosting a [Mo]ment this Movember! 📅⁠
⁠
Join us on 23rd November @ HSW for a 5KM Fun Run – everyone’s welcome! 🏃‍♂️🏃‍♀️⁠
⁠
🎉 Event Highlights:⁠
⁠
💰 Over $1500+ in Prizes up for grabs⁠ (Fastest Female/Male, Best Moe, Highest Fundraiser - Join our team VIA the link to go in the running!)⁠
🎉 After Party with our amazing event partners⁠
☕ Free Coffee and Brekky Bar to fuel your morning⁠
⁠
We can't wait to see you there! Stay tuned for more details soon! 🖤👟⁠",01-11-2024,0,,,0,59,7,https://www.instagram.com/p/DB0PRp9NtsR/,
vpa,"🚀 Boost your workout game with Bussin BCAAs! ⁠
⁠
💪 BCAAs are the building blocks your muscles need to recover faster, reduce soreness, and keep your body in peak performance. Whether you're smashing through intense training or looking to improve muscle growth, BCAAs help fuel your body, reduce fatigue, and maintain lean muscle mass. 💥⁠
⁠
Ready to take your fitness to the next level? Add Bussin BCAA to your daily routine and see the difference! Grab yours today for FREE when you spend $120! Head to the link in our bio to shop now. ⬆️ ⁠",01-11-2024,0,,,0,11,0,https://www.instagram.com/p/DBzs8VzOXgF/,
vpa,"My Lord & Saviour, Whey Protein Isolate (WPI): a Coach Michael Stone production. Watch on for the captivating odyssey of a young man who found himself in a position of desperation in the near likelihood of losing what little skeletal muscle he has left after becoming yet another victim to the trending sport of running… Contemplating how he let his life get to this point, to the extent of drinking unsweetened almond milk from a plastic shaker bottle… Only to be saved by the delicious, muscle sparing nectars of WPI from @vpa_australia delivered to his doorstep. A gift from the hybrid training gods themselves… with the essential amino acids necessary to end the war against pure evil, to the thing that aims to tear us all down, fibre by fibre, muscle atrophy.",01-11-2024,0,,,0,36,13,https://www.instagram.com/p/DB0vsg-g8sq/,
vpa,"ahhh Caity G...⁠ what on earth are we going to do with you 😆⁠
⁠",31-10-2024,0,,,0,77,6,https://www.instagram.com/p/DBx4NyltngI/,
vpa,"🧢 Introducing the VPA Running Cap — engineered to elevate your run! 🏃‍♀️💨⁠
⁠
With a focus on comfort, style, and top-tier performance, this cap is designed to keep you cool and comfortable every step of the way. 🌞✨⁠
⁠
Key Features:⁠
🔥 Breathable & Water-Resistant Fabric⁠
💦 Sweat-Wicking Headband⁠
🌞 Soft, Flexible Brim⁠
🔒 Adjustable Strap for the Perfect Fit⁠
💯 Sleek Design for Maximum Style⁠
⁠
Whether you're hitting the trails or pounding the pavement, the VPA Running Cap is here to support every mile. 🚀⁠
⁠
#runningcap #running #runninggear #runningera #hat",31-10-2024,0,,,0,75,11,https://www.instagram.com/p/DBxIvewNYD1/,
