brand,caption,post_date,y,sale_date,sale_discount,sitewide,likesCount,commentsCount,url,event
ottway,"Why Gift Ottway this Christmas ? 🎁

Not only are we committed to sustainability by supporting clean energy initiatives, but we also take pride in the details, with each order thoughtfully packed in 100% recycled boxes or envelopes.",07-12-2024,0,,,0,144,8,https://www.instagram.com/p/DDQZkQ7TmCV/,
ottway,"This Black Friday, we did things a bit differently🙌🏽

We brought you a second-hand market full of community love and good vibes. From live music and clothing repairs to unique vintage finds, we celebrated sustainability and mindful shopping in the best way possible. 🌱

A huge thank you to everyone who came down to our Byron Store last weekend, your friendly faces were super inspiring ! 

REDUCE, REUSE, RECYCLE
#blackfriday #vintagemarket #sustainablefashion",06-12-2024,0,,,0,757,8,https://www.instagram.com/p/DDMDfb5Td54/,
ottway,"When designing pieces we are always considering versatility. Can you wear this with your other Ottway pieces? Life is about ease and that laid back feel. We want you to experience the same thing with your clothing!⁠
Throw on your Rory Knit with any of our new checkered shorts 🤎",05-12-2024,0,,,0,408,3,https://www.instagram.com/p/DDNjnnGgm1w/,
ottway,"Excited to share with you my favourite pieces from the new @ottway_thelabel collection ♥️ Which outfit is your favourite, one or two?",05-12-2024,0,,,0,868,46,https://www.instagram.com/p/DDMIdQByBYH/,
ottway,"WHICH IS YOUR FAVOURITE?⁠
⁠
The OTTWAY pants, now available in Linen, Corduroy, Washed Denim Cotton and Bamboo ! ⁠
⁠
A perfect Christmas gift for someone special (or yourself) 🖤⁠
⁠",04-12-2024,0,,,0,159,0,https://www.instagram.com/p/DDIyFJIMTdN/,
ottway,"Best memories are always made on the road! 🦅 🙌🏽⁠
⁠
Looking back on an unforgettable adventure in Joshua Tree with our good friends @michelle.lawrencee and @nico.schroderr for the release of our 4th signature jacket, the green Rarebird!⁠ The perfect Christmas gift 🎄
⁠
⁠
FIND YOUR FREEDOM",03-12-2024,0,,,0,589,7,https://www.instagram.com/p/DDGNSd1sLoA/,
ottway,"The Art of Living EVENT! 🙌🏽⁠
⁠
Get ready for something BIG! Imagine this... Five inspiring speakers, each sharing their journey, insights, and passion with a room with over 100 dreamers. Join us for The Art of Living in Byron Bay— Make new like-minded friends, spark inspiration, and create a supportive network of creators who help each other chase their dreams.⁠
⁠
OTTWAY has always been more than a brand—it’s a community fueled by dreams and bound by shared stories. ⁠
⁠
What’s Included:⁠
⁠
- A full-day event [9am-9pm]⁠
⁠
- Meet & connect with 100+ like-minded Dreamers & Creators⁠
⁠
- Listen to and participate in 5 inspiring presentations⁠
⁠
- Enjoy live music and a fun, laid-back atmosphere⁠
⁠
- Freebies: Coffee, Beverages, an Ottway Voucher, and more!⁠
⁠
Tickets: Early Bird $70 until 15 Dec!! Full Price $100 (Link in bio)⁠
⁠
We’d love to see you there!⁠
⁠
Team OTTWAY 🖤⁠
⁠",03-12-2024,0,,,0,339,22,https://www.instagram.com/p/DDG2epAN_wK/,
ottway,"Would you wear this outfit ? Oversized knit & soft checkered print shorts 👌🏽

The lawnmower is a paid actor … !

#ootd #sustainablefashion #adventurewear",02-12-2024,0,,,0,366,17,https://www.instagram.com/p/DDEUjuTTImR/,
ottway,"Meet Loui, our comfiest pants! 🌞
Made for this easy days and relaxed summer vibes. 

The Louis are designed to be baggy and flowy with a low waist (we’d recommend sizing up if you want it to sit low waist!) 

ONLINE NOW!",02-12-2024,0,,,0,357,7,https://www.instagram.com/p/DDDisIrTWLI/,
ottway,"The newest addition to your wardrobe - the Maya Knit Tank! 🌺⁠
⁠
Perfect for pairing with everything – whether it’s one of your old Ottway favourites or something fresh and new. ⁠
⁠
We are super stoked for the love and support our community has shown us for our summer collection - thank you !",30-11-2024,0,,,0,772,7,https://www.instagram.com/p/DDAyhtcvsAq/,
ottway,"THE GIFT HE’LL ACTUALLY LOVE 🎁 ⁠
⁠
This Christmas, keep it easy with board shorts and graphic tees - the perfect combo for those hot summer days!⁠
⁠
Because good style is the gift that keeps on giving.⁠
⁠",30-11-2024,0,,,0,84,2,https://www.instagram.com/p/DC_EqEfsv_M/,
ottway,Amongst the endless posts about Black Friday today lets keep one thing clear in our minds: THE EARTH 🌏️ and how do we nature this earth we are lucky enough to live on? By contributing to a sustainable future. Swipe to read how we are doing this 🤎,29-11-2024,0,,,0,227,4,https://www.instagram.com/p/DC8f2oSRsjw/,
ottway,"Say hello to the Willow Green Checked Shorts – a summer essential! 🌞⁠
⁠
Perfect for relaxed mornings, spontaneous adventures, and everything in between.. Pair these with our Maya tank for an easy, everyday outfit!⁠
⁠
Available online and in-stores NOW!",29-11-2024,0,,,0,844,17,https://www.instagram.com/p/DC-KTXYRNZq/,
ottway,"We’re so proud of this journey and the impact we’re building together. Thank you for your support🙏🏽Ottway is more than a brand, it’s a community built to connect, inspire, and share the good vibes, all with a strong commitment to sustainability🌿
We’re thrilled to share the completion of our 12th solar project here in Australia 📍Byron Community College, Mullumbimby, NSW @byroncollege 
This wouldn’t be possible without you - every purchase you make helps bring projects like this to life.
Thank you for being part of this mission!🙌🏽",28-11-2024,0,,,0,421,43,https://www.instagram.com/p/DC7UoCUT1RD/,
ottway,"COMFIEST OUTFITS WRAP UP 😍🌺 
Vests, shorts, skirts and overalls … which is your top pick?! 

NEW COLLECTION JUST DROPPED ONLINE!",28-11-2024,0,,,0,818,12,https://www.instagram.com/p/DC6Gqt7TBML/,
ottway,"NEW IN 🍋🌺 Our Summer Designs! 
Some pieces just work no matter what’s on the agenda. From slow mornings to spontaneous plans … 

We’ve brought our community:
The most unique green checkered shorts 
A soft knit tank & cardigan 
The perfect beige check shorts & vest set 

ONLINE NOW 🤎",27-11-2024,0,,,0,1127,31,https://www.instagram.com/p/DC3fR8Xzrc8/,
ottway,"NEW DROP HAS LANDED🙌🏽
Here’s what’s coming your way: 2 x shorts + 3 x tops!⁠
⁠
Every Plan, Every Wear - Stay tuned Fam 🤎",26-11-2024,0,,,0,1310,58,https://www.instagram.com/p/DC04TxrMAOs/,
ottway,Have a scroll through some of our favourite summer designs that you can now get at our mates rates price - up to 50% off! ONLINE NOW 🙌🏽,26-11-2024,1,26-11-2024,50%,0,319,1,https://www.instagram.com/p/DC0PJuBMC0l/,
ottway,"The Skye Midi Skirt – the ultimate Ottway girl outfit! ⁠
Made from 100% cotton in a pale denim colour, this skirt is all about style and comfort. Pair it with our new Poppy blouse and this outfit will be on rotation from day one 🖤⁠
⁠
Available online now!",25-11-2024,0,,,0,127,1,https://www.instagram.com/p/DCxqVqlM06Z/,
ottway,"Summer is just around the corner… how do you spend your free time ?🤙🏽

@glennferguson_ living our mantra: ‘The plan is no plan’ !",24-11-2024,0,,,0,436,6,https://www.instagram.com/p/DCvyM3nT0mo/,
ottway,"What’s better than having your outfit planned for you?!⁠
Gear up for an adventure in the cream Rarebird jacket, Dayton corduroy pants, and our Lucky cropped tee - top it off with our cord cap to complete the look 🙌🏽",23-11-2024,0,,,0,200,4,https://www.instagram.com/p/DCuw7F5NQUr/,
ottway,"Come behind the scenes with us on a day in the life of an Ottway photoshoot 🎬

With summer just around the corner, new arrivals are landing weekly. Whatever the plan, whatever the outfit—we’ve got you covered!

Can you spot any unreleased designs ? 

NEXT DROP: Thursday 27/11 !",22-11-2024,0,,,0,289,12,https://www.instagram.com/p/DCqNIygTDae/,
ottway,"Looking for things-to-do in Melbourne this weekend? ⁠
Stop by our Melbourne Flagship store for good vibes, groovy tunes, and an exclusive first look at unreleased designs, available only in-store. ⁠
⁠
Be the first to shop our full Summer collection before it goes online!⁠
⁠
📍 31 Sackville Street, Collingwood⁠
Open 10 AM - 5 PM this weekend - See you there 🙌🏽⁠",22-11-2024,0,,,0,268,3,https://www.instagram.com/p/DCsPninsraE/,
ottway,"What’s better then the most unique and comfy outfit already being put together for you? Introducing our newest arrivals: The Poppy Blouse & The Skye Midi Skirt ☀️🙌🏽

Our thought process for these pieces was MAX comfort! So we added a unique elastic fabric throughout the Skye skirt and a tie-up flowy front on the Poppy blouse

ONLINE NOW 🤎",21-11-2024,0,,,0,261,2,https://www.instagram.com/p/DCoAuxUz1Zi/,
ottway,"Welcoming The Bailey Shirt into the Ottway family! 🙌🏽
Made for those laidback days. Its relaxed, baggy and next level soft. Style it with our new Miller Pants in Light Denim!

ONLINE NOW, just in time for summer 😄",21-11-2024,0,,,0,105,1,https://www.instagram.com/p/DCppwdVTBIW/,
ottway,"Too busy creating memories that will last a lifetime — life is better outside, so get out there and explore it 🤎 🙌🏼

#ottwaythelabel #travelaustralia #travel #vanlife",20-11-2024,0,,,0,1258,33,https://www.instagram.com/p/DClYK0hSktk/,
ottway,"Want to know a funny story? At OTTWAY we started this journey with only jackets and shorts, for years! Then we decided to design our first pair of pants (The Miller Pants) and since then, they have been a community favourite! Corduroy? Linen? Checkered? We now have it all 🙌🏽 

@javmiguens showing us the versatility of our pants range. Which is your favourite?",19-11-2024,0,,,0,236,8,https://www.instagram.com/p/DCi21YgzdAQ/,
ottway,"Let’s talk about what makes ‘ultimate comfort’ … 
The new Miller Pants are not only made from the softest eco-friendly bamboo fabric, but they are designed in a shape that is made for movement. We added an elastic waistband at the back and made sure the fit was breezy. You cant do much better then that! 

SHOP LIGHT DENIM MILLER PANTS ONLINE NOW 🙌🏽🙌🏽",18-11-2024,0,,,0,819,11,https://www.instagram.com/p/DCiAagrzcLv/,
ottway,"Our top pick outfit for this warmer weather that is coming through in Aus 🌞🤎 ⁠
No need to do any outfit planning when you have a set right? All the thinking is done for you! ⁠
⁠
Lily is 169cm (5'5"") tall and wears a small in both top and skirt.",18-11-2024,0,,,0,387,2,https://www.instagram.com/p/DCgR9EGtaOA/,
ottway,"Creating memories through a special collaboration with @salty.aura. The OTTWAY Rug reflects a shared passion for embracing the mantra: LIFE IS FOR LIVING!

Who would you bring along for this cosy outdoor movie night? 🎬",17-11-2024,0,,,0,711,14,https://www.instagram.com/p/DCdpkOsN1pZ/,
ottway,"Christmas time is fast approaching ... who are you buying for?⁠
The Beach Lover? The Camper? The Adventurer?⁠
⁠
We've curated Gift Guides for Him and Her by personality, so there's no stress in the shopping this year and you can focus on enjoying the small moments and being present with your loved ones.⁠
⁠
Check our Gift Guides out on our website now 🎄🤎",16-11-2024,0,,,0,76,2,https://www.instagram.com/p/DCcyypiyfAA/,
ottway,"How to style our Kora pants with @journal_of_jian over at our Melbourne flagship store 🙌🏽 

Have a question about sizing ? Message us or use the chat button on our website !",15-11-2024,0,,,0,254,2,https://www.instagram.com/p/DCaSHX6z03H/,
ottway,"Creating the new Millers Denim flat lay at the studio. The new Millers are made from eco-friendly bamboo fabric, offering the best comfort in the pants range🌱",15-11-2024,0,,,0,119,2,https://www.instagram.com/p/DCYWGOkxF_3/,
ottway,"VINTAGE MARKETS - Sunday 1st December: 9am-1pm ⁠
📍15 Lawson Street, Byron Bay ⁠
⁠
Come and join us in our Byron Bay stores backyard where we will be hosting our own second hand market! Think live music, on site clothing repairs, unique second hand finds from our community and a whole lot of good vibes 🤎⁠
⁠
DO YOU WANT TO GET INVOLVED? Send us a DM if you'd like to host a stall here! We'd love to have you. ⁠
⁠
Lets re-think the way we shop this Black Friday and reduce, reuse recycle. ⁠
⁠
Send this poster to your friends, everyone is welcome⁠!⁠
SEE YOU THERE 🙌🏽",14-11-2024,0,,,0,128,2,https://www.instagram.com/p/DCXYCuqT9db/,
ottway,"NEW MILLER PANTS! Now in a Light Denim colour 🙌🏽⁠
⁠
We released our Miller Pants over a year ago and they quickly became a community favourite. Now, we've brought a brand new colour way in the exact same fit, shape and versatility. However, this time we've used an eco-friendly fabric made from wood pulp which is produced using a closed loop process, minimising the environmental impact. 🌳⁠
⁠
Elastic waistband⁠
Relaxed fit ⁠
Slightly cropped length⁠
⁠
Loved by you, created by us. NEW PANTS ONLINE NOW 🤎",14-11-2024,0,,,0,129,15,https://www.instagram.com/p/DCV-O_pNuQe/,
ottway,"This Black Friday, we’re rethinking the way we shop🌱

Rather than fueling overconsumption, we’re hosting a special second-hand and sample Black Friday Vintage Market in our Byron Bay Backyard!

From unique samples to pre-loved pieces, each item has a story—and deserves a second chance. There’ll be live music, on-site clothing repairs, and a whole lot of good vibes. We’ve teamed up with some awesome friends and style curators to bring you timeless designs. 

Sunday 01/12 9am-1pm
📍15 Lawson St, OTTWAY Byron Bay Backyard

Can’t make it to the market? No worries! You can still join in on the fun with our Mates Rates ONLINE!

Reduce, Reuse, Recycle! 

With every purchase, you create a change 🙌🏽

#blackfriday #vintagemarket #sustainablefashion",13-11-2024,0,,,0,753,64,https://www.instagram.com/p/DCTZ3TwMmmg/,
ottway,"Get ready, Summer is around the corner and new drops are coming weekly…EVERY PLAN, EVERY WEAR - we have you covered!

Swipe for a sneak peek of our new Summer collection ->
Which design are you most excited for? 

FIRST DROP: this Thursday 14/11 🙌🏽
STAY TUNED FAM 🤎",12-11-2024,0,,,0,212,23,https://www.instagram.com/p/DCQ7RnizI8E/,
ottway,"Happy Monday Ottway Fam 🖤 ⁠
Start your week right... head outside, grab a coffee, soak up some nature and spend your day with people who inspire you. ⁠
⁠
Lets keep the good old times rolling !",11-11-2024,0,,,0,206,6,https://www.instagram.com/p/DCOQY-vMorG/,
ottway,Get ready with us for two cute summer casual looks 🙌🏽 Which’s one is your favourite?🌸👯‍♀️,10-11-2024,0,,,0,2097,26,https://www.instagram.com/p/DCL11XkNmqj/,
ottway,"The Soller – the perfect shirt for any outfit! ⁠
⁠
Inspired by a beautiful harbour town in Mallorca, this long sleeve in oatmeal is made from premium Ramie fabric. Lightweight, explore ready, and built to stand out on its own 🙌🏽⁠
⁠
Unisex. Made to last.",09-11-2024,0,,,0,266,2,https://www.instagram.com/p/DCKri4qPMRD/,
ottway,"@rahneebransby cruising in her Jacks off-white overalls—vintage-inspired and made from 100% natural cotton. These comfy, oversized overalls are perfect with a tee or layered for cooler days 🖤⁠
⁠
Comment below if you would rock these!⁠",08-11-2024,0,,,0,388,2,https://www.instagram.com/p/DCIFni0Mu2J/,
ottway,"Hey legends, check out our new designs in person over at our Melbourne Flagship store this weekend🤙🏽

Come on in, we’d love to meet you ! 
📍31 Sackville Street, Collingwood 

Open 10-5pm Saturday & Sunday.",08-11-2024,0,,,0,305,9,https://www.instagram.com/p/DCGRCuPstje/,
ottway,"〰️
First of all… this is scary! 
I’ve never been part of creating a clothing line before
& a question of doubt that has been popping up is;

- “What if I’m the only one who likes it?”

Feeling it a bit…
I’ve always tried to be careful with what I’m promoting
& if I do, I fully need to be able to stand behind it.

Also I know that the decisions I take in moments & in life
directly reflects my wellbeing & the direction I’ll walk
& I want nothing but greatness in my life.

This is why I took the decision to create this collection
together with my favorite brand @ottway_thelabel 
It feels so special sharing this with you🖤

It’s called Zephyr & I’m so grateful how it turned out!
You’ll find it on a link in my bio & in my stories.
Thanks for checking it out & love to you.
Lets dance in my outfit this time✨

🎶 Love Seeking - @mindagainst 🎶✨

#danceforfridays #fridayfeeling #friday #fridaylove #friyay #fridaymood #fridayvibes",08-11-2024,0,,,0,10362,308,https://www.instagram.com/p/DCHUqKPCCRx/,
ottway,"Introducing Linus X Ottway!⁠
⁠
A special collaboration with our inspirational friend @eliassonlinus, someone who embodies everything Ottway stands for: a life full of freedom, travel, connection, and pure, unfiltered joy.⁠
⁠
Designed to flow with you and inspired by the rhythm of Linus’s life, the Zephyr collection is an opportunity to embrace the beauty and tranquillity that unfolds when you face the world with open eyes and a calm spirit 🖤⁠
⁠
📷 @harley__maya 
""Like a fleeting dream, the Zephyr dances gracefully through the air.""⁠
⁠
2 NEW UNISEX SHIRTS⁠
Available online now !⁠",07-11-2024,0,,,0,257,0,https://www.instagram.com/p/DCDQnbusDTY/,
ottway,"Music is mood medicine at Ottway 🖤 

We recently had an incredible night at our Byron Bay store, with our good friend and talented musician @kimchurchill1 treating us to an intimate live set. ⁠

There’s nothing like supporting local talent and sharing good vibes with our community!

Who else shared this special night with us ?",06-11-2024,0,,,0,224,12,https://www.instagram.com/p/DCBUqKcvYjh/,
ottway,"@destyneelace reminding us to slow down, throw on a comfy outfit and head to a cafe to recharge 🤎⁠
⁠
Styling the Allegra Dress with the Sage Boho Vest.",05-11-2024,0,,,0,197,4,https://www.instagram.com/p/DB-0ODTtdQB/,
ottway,"Balancing business and love, one step at a time. Spotted in Sydney by @javmiguens 🎥",04-11-2024,0,,,0,1188,16,https://www.instagram.com/p/DB8V79LgL4L/,
ottway,"Stay cool and carefree with ‘The Plan is No Plan’ Tee 🤙🏽⁠
⁠
Made from 100% soft cotton- this tee has unique-to-Ottway retro style graphics on the back, with a playful reminder that the best moments happen when you let go of rigid plans!",03-11-2024,0,,,0,584,5,https://www.instagram.com/p/DB49bpZo5uu/,
ottway,"Take a step back to a classic time and feel the vintage while these designs take you off into the wild!⁠
⁠
reminiscing on our past adventures in Frankfurt, Germany. ⁠
It is not just a jacket - it is a forever companion 🙌🏽",03-11-2024,0,,,0,937,11,https://www.instagram.com/p/DB5tjVHNdSg/,
ottway,"The clothing collection is obviously made to dance in 🖤

Here is a little recap from our last Boogie & Brunch on ibiza

Back in the days in the heart of every village, the town square was where the community gathered. People came to dance, to put up markets & to celebrate life. The last couple of months we’ve been realizing that these gatherings are so beautiful & important in this time as well. 

So let’s do more!! 

Our boogie & brunch is leaving opportunities
for everyone to shake, dance, energize, connect & 
eat a lovely brunch served by our chef @abel_abeliu 

@miriamadler @fayeloulouhall & I created this little broadcast group on whatsapp & will let you know here, there & where the next one will happen. TBD.

Dancing in my flowy white newly designed shirt Zephyr &
you can find it on the link in my BIO & in stories👕

Music 🎶 Love seeking - @mindagainst 🖤

#danceforfridays #fridayfeeling #friyay #friday #fridaymood #fridayvibes",01-11-2024,0,,,0,15376,598,https://www.instagram.com/p/DB1e-ItCfK9/,
ottway,"The Lucky Tee is all about easygoing vibes and good energy!⁠
⁠
This casual and comfortable piece is a reminder that luck isn’t just chance, it’s about recognising what’s already yours. ⁠
⁠
For a laidback look, pair it with our Jagger pants made from lightweight, washed denim cotton. 🙌🏽",01-11-2024,0,,,0,415,2,https://www.instagram.com/p/DBzz2eVtvS9/,
ottway,"Designing my own collection with @ottway_thelabel 🖤

I’ve always been picky with clothing

Asking my mom & dad they would probably say that I was quite a rebel growing up never listening to what they suggested in terms of clothing haha.

I love my mom & dad for being practical but I was always wondering why it cant be both practical & esthetic at the same time? Why we can’t match colors & mix comfortable with beautiful? 

A bunch of years back I found this brand I really loved called @ottway_thelabel they basically just started their journey & I really fell in love with their touch, felt like old vintage but was still new with lots of details. 

I fell in love with the founders too, Neri & Manu have this really gentle & humble way in communication. Their calmness, sense of details, quick transition to smiles & very light energy felt so close to the people I love to surround myself with, so felt really honored when they asked me to become an ambassador for their brand. 

They invited me to their wedding last year & as the only person there who never met the wedding couple in real life I felt nothing but home. It says so much about them❤️

Now creating this collection Zephyr with Ottway feels like a dream. It’s inspired by my last years here on Ibiza. 

Zephyr is this gentle, mild breeze that touches souls with its quiet magic, just like the people I love to surround myself with. It reminds us of the simple joys that surround us each day. It’s unisex & available in two colors, Rust & White. It’s beautifully flowy & perfect for those blissful beach days we cherish here!

I will add a link to the shirts in my BIO & on my stories🖤

Sending love
Linus

Magically captured by @harley__maya ✨📸",31-10-2024,0,,,0,2659,67,https://www.instagram.com/p/DByhYM8iRan/,
ottway,"A true favorite! Our long sleeve striped t-shirt features a relaxed fit and longer sleeves, offering a unique style that sets it apart from ordinary tees. It's easy to pair with anything for a comfy, laid-back look...⁠
⁠
Crafted from our signature textured fabrics that are as unique as ever 🙌🏽",30-10-2024,0,,,0,91,0,https://www.instagram.com/p/DBwzljGNVW6/,
ottway,"Weekend recap! 🖤

From theme park thrills that brought out our inner kids to nature escapes and dance floor moves, this one was unforgettable! Huge shoutout to @paradisecountrygc and @paradisecountryfarmstay for treating us like family.

Here’s to making more memories with the Ottway team!",30-10-2024,0,,,0,258,8,https://www.instagram.com/p/DBvWxihJkiq/,
ottway,"Whats better than a coffee in hand, comfy clothing and epic scenery? ⁠
⁠
@abi.cado is bringing us all the fall vibes this season in her Preston overalls while adventuring through Yosemite! 🙌🏽",29-10-2024,0,,,0,687,7,https://www.instagram.com/p/DBuchB6skWn/,
ottway,"It’s time to recharge, reconnect and create memories that will last a lifetime. Our @salty.aura x Ottway rug is your perfect companion for those outdoor adventures. Tag below who you’d like to experience this with. ⁠
⁠
🚌 from good times at our off-grid paradise in the Otway Ranges, Victoria.⁠",29-10-2024,0,,,0,958,7,https://www.instagram.com/p/DBsFdBvtkM0/,
ottway,An outfit like no other - designed to turn heads and stand the test of time. The Rory knit in brown & our Ziggy pants are the comfiest and easiest designs to pair! 🙌🏽,29-10-2024,0,,,0,197,1,https://www.instagram.com/p/DBs1hU5tRhq/,
ottway,"What a weekend—one for the books! Huge thanks to @paradisecountrygc and @paradisecountryfarmstay for taking care of us! The Ottway Team unleashed our inner kids on the roller coasters, soaked up in nature, and busted some serious moves on the dance floor…🕺 LUCKY to call this family “work mates”",28-10-2024,0,,,0,595,13,https://www.instagram.com/p/DBqNyBdz8HN/,
ottway,"Happy Monday, Ottway Fam! 🖤 ⁠
⁠
Our latest graphic tees are here to remind you to slow down and embrace the idea that life doesn’t require a fixed plan. Does this mantra resonate with you?⁠ Our friend @haeleiwa rocking TPINP Tee 🙌🏽
⁠
Available online and in store now.",28-10-2024,0,,,0,443,6,https://www.instagram.com/p/DBpgp9vIzu3/,
ottway,"Pure happiness and freedom in our exclusive release 'Bohemian Soul.' This collection blends @nerii_xx's passion for boho and vintage aesthetics with the rustic beauty of Baja California.⁠
⁠
Get creative with your style by layering it over a shirt or dress to make it your own!⁠
⁠
Captured on film by our talented friend @tomcirwin 🖤",27-10-2024,0,,,0,432,8,https://www.instagram.com/p/DBnoffGtWKH/,
ottway,Anyone else’s boss the same …?😅,26-10-2024,0,,,0,207,4,https://www.instagram.com/p/DBmuKtTzR9F/,
ottway,"Hey there! Neri and Manu here - quick thoughts from the aeroplane ✈️
 
Let’s take a trip back to April 2018, when OTTWAY was just starting out. 

Picture this: two rookies in fashion, working from their cabin house, launching a website with only 3 unisex shirts… 

It was a humble beginning, with the constant question hanging over us...

“Will we run out of ideas?”

Fast forward to today, and we’re writing this from an aeroplane, exhausted from 10 days of intense creativity secluded in the mountains of China, designing new collections.

The good news? We’re full of exciting ideas, projects, and epic new designs

The bad news? After starting with just 3 designs, we never thought we were going to run out of space!

Despite producing always in small batches, every design needs its own space, and we need to make some room in our Collingwood warehouse to welcome the new pieces! 

As a thank you for being part of our journey, we’re giving our community 20%-50% off on over 30 timeless designs.

Once they’re gone, they’re gone! Don’t miss out!",25-10-2024,1,25-10-2024,50%,0,264,2,https://www.instagram.com/p/DBkJWtczcIj/,
ottway,"Travelling around the US with our good friends @michelle.lawrencee and @nico.schroderr !

Best memories are always made on the road 🙌🏽",25-10-2024,0,,,0,638,15,https://www.instagram.com/p/DBiKWOjzbOq/,
ottway,"This is our reminder to SLOW DOWN 🖤

We explored inner China for the last couple of weeks and enjoyed “people-watching” when savouring an unhurried approach to life: Early morning fishing, at the markets, laundry chats, playing cards… 

Enjoy the beauty of being present in the here and now

#ottwaythelabel #slowliving #slowdown #movingpostcards",24-10-2024,0,,,0,317,5,https://www.instagram.com/p/DBf5EP9TbaR/,
ottway,"The pants you will want to live in! 

Made from a washed denim cotton, our Jagger pants are a staple - one that can be paired with anything to feel comfy and laid back…

Thanks for all the love on this new piece, we’re stoked 🖤",23-10-2024,0,,,0,259,5,https://www.instagram.com/p/DBcsHu9utv_/,
ottway,"It’s warming up, and we’re stoked about it! Have you got your boardies ready for this summer? 
Our top picks: The Finn and The Twinny boardshorts 🙌🏽",23-10-2024,0,,,0,191,0,https://www.instagram.com/p/DBfF5K4Txyx/,
ottway,"Couldn’t think of a better place to try on our new designs. Watch until the end…best view🙌🏽 We have a special collaboration coming up with our friend @eliassonlinus , stay tuned!!!!😃",22-10-2024,0,,,0,1548,25,https://www.instagram.com/p/DBa5i5hNwf5/,
