brand,caption,post_date,y,sale_date,sale_discount,sitewide,likesCount,commentsCount,url,event
the jojoba co,"Healthy soil means healthy Jojoba! 🌱

Here at The Jojoba Company, we conduct annual soil tests to track soil fertility and health which ensures that our Australian Wadi-Wadi Jojoba continues to thrive.

#WorldSoilDay #SmarterNaturalSkincare",04-12-2024,0,,,0,14,1,https://www.instagram.com/p/DDK7cfcv9LG/,
the jojoba co,"GIVEAWAY 4️⃣

We're giving you a radiant summer glow by giving you the chance to WIN the Illuminating Range from The Jojoba Company, all valued at $106.85! ✨

The prize includes:⁠ 
- 1x Illuminating Jojoba 50ml
- 1x Illuminating Jojoba Kabuki Brush
- 1x Illuminating Tinted Moisturiser SPF15 50ml

To enter:⁠ ⁠ ⁠ 
1. Follow @thejojobaco 
2. Like this post
3. Tag a friend in the comments - each tag equals one entry

Full T&Cs: link in bio
All giveaways will run until 12/12 11:59pm and winners will be announced on stories and contacted via DM on 13/12 by @thejojobaco.",04-12-2024,0,,,0,104,228,https://www.instagram.com/p/DDIxhkMNSML/,
the jojoba co,"GIVEAWAY 3️⃣

We've partnered with @monteandlou to give away a $250 Gift Card, plus another $250 Gift Card for The Jojoba Company, all valued at $500! ☀️👙 

The prize includes:⁠ 
- 1x $250 Online Gift Voucher for Monte & Lou
- 1x $250 Online Gift Voucher for The Jojoba Company

To enter:⁠ ⁠ ⁠ 
1. Follow @thejojobaco & @monteandlou
��2. Like this post
3. Tag a friend in the comments - each tag equals one entry

Full T&Cs: link in bio
All giveaways will run until 12/12 11:59pm and winners will be announced on stories and contacted via DM on 13/12 by @thejojobaco.",03-12-2024,0,,,0,90,170,https://www.instagram.com/p/DDGMuSuK5Hu/,
the jojoba co,"Give the gift of glow with the AM/PM Firm & Glow Holiday Set ✨

Includes:
- Ultimate Serum 30ml
- Vitamin C Glow Potion 7ml
- Ultimate Youth Potion 7ml

#gift #present #christmas #SmarterNaturalSkincare",03-12-2024,0,,,0,35,4,https://www.instagram.com/p/DDIWCz6tVh2/,
the jojoba co,"GIVEAWAY 2️⃣

We've partnered with @lindt_au to give away their Vegan Range, plus the Clarifying Range from The Jojoba Company, all valued at $137.35! 🍫

The prize includes:⁠ 
- 1x Lindt CLASSIC Vegan Smooth Block
- 1x Lindt CLASSIC Vegan Hazelnut Block
- 1x Lindt CLASSIC Vegan Salted Caramel Block
- 1x Citrus Gel Cleanser 125ml
- 1x Clarifying Pore Control Serum 30ml
- 1x Jojoba Water Gel Cream 50ml

To enter:⁠ ⁠ ⁠ 
1. Follow @thejojobaco & @lindt_au 
2. Like this post
3. Tag a friend in the comments - each tag equals one entry

Full T&Cs: link in bio
All giveaways will run until 12/12 11:59pm and winners will be announced on stories and contacted via DM on 13/12 by @thejojobaco.",02-12-2024,0,,,0,140,334,https://www.instagram.com/p/DDDn7NShwDE/,
the jojoba co,"Healing and hydrating with Australian Jojoba from @thejojobaco <3

A liquid wax ester full of nutrients and antioxidants that inspired the whole range from @thejojobaco. Including my go-to Vitamin C Glow Potion and Ultimate Youth Potion. My favourite way to nourish my face, body, hair and nails. 

#ad #SmarterNaturalSkincare #skincare #skincareroutine",02-12-2024,0,,,0,78,19,https://www.instagram.com/p/DDEYglQRbhu/,
the jojoba co,"It's Cyber Monday, which means it's your last chance to enjoy 30% OFF SITEWIDE!* 💛

This is your opportunity to stock up on our natural skincare favourites, including our Australian Jojoba and holiday skincare sets.",01-12-2024,1,01-12-2024,,1,12,0,https://www.instagram.com/p/DDDNAjFT7Ds/,Cyber Monday
the jojoba co,"GIVEAWAY 1️⃣

We've partnered with @moveactive to give away the ultimate Pilates Accessories Bundle, plus a Personalised Skincare Regimen from The Jojoba Company, all valued at $397! 🫧💖

The prize includes:⁠ 
- 1x Grip Sock Gift Pack - Assorted
- 1x Vegan Leather Reformer Mat - Ivory
- 1x Pilates Ball - Almond
- 1x Resistance Band - Almond
- 1x Personalised Skincare Routine

To enter:⁠ ⁠ ⁠ 
1. Follow @thejojobaco & @moveactive
2. Like this post
3. Tag a friend in the comments - each tag equals one entry

Full T&Cs: link in bio
All giveaways will run until 12/12 11:59pm and winners will be announced on stories and contacted via DM on 13/12 by @thejojobaco.",01-12-2024,0,,,0,159,327,https://www.instagram.com/p/DDBDOdyp19N/,
the jojoba co,"Did you know our Australian Wadi-Wadi Jojoba is currently 30% OFF on our website? 🤩

Don’t miss the chance to stock up on this skin-loving liquid gold! 💛",30-11-2024,1,30-11-2024,,0,26,1,https://www.instagram.com/p/DDAoQziTevn/,
the jojoba co,"Mark your calendars... 12 Days of Giveaways starts TOMORROW! 🎁

Get ready for 12 days of incredible prizes from The Jojoba Company and our amazing brand partners 💛 Each day brings a new chance to win, so make sure you're following along!

Don’t miss out—see you tomorrow! 🎄

#12DaysofGiveaways #win #giveaway #SmarterNaturalSkincare",30-11-2024,0,,,0,48,1,https://www.instagram.com/p/DC-e6i_RApE/,
the jojoba co,"At least our skin is eating good! 🤩

Save 30% OFF storewide - don't miss it!

#blackfriday #sale #jojoba #smarternaturalskincare",29-11-2024,1,29-11-2024,,0,29,1,https://www.instagram.com/p/DC-C4hsvfYM/,
the jojoba co,"Glow for less this Black Friday with 30% OFF SITEWIDE*! 🌟

Don’t miss this chance to stock up on the liquid gold of skincare!

#blackfriday #sale #jojoba #SmarterNaturalSkincare",28-11-2024,1,28-11-2024,,1,27,2,https://www.instagram.com/p/DC7kwdTu_5K/,Black Friday
the jojoba co,"Glow for less with 30% OFF SITEWIDE* 🌟

Don’t miss this chance to stock up on your Jojoba-based essentials!

#blackfriday #cybermonday #sale #jojoba #SmarterNaturalSkincare",26-11-2024,1,26-11-2024,,1,36,4,https://www.instagram.com/p/DC2Ue5psdTG/,
the jojoba co,"It's time for our biggest sale of the year! Enjoy 30% OFF SITEWIDE* 💛

Stock up on your natural skincare favourites, and give the gift of glowing skin this holiday season. Don’t miss out! 

*excludes Gift Cards, Gifts, Bundles & Sets & can't be combined with other offers #blackfriday #sale #jojoba #smarternaturalskincare",26-11-2024,1,26-11-2024,,1,19,1,https://www.instagram.com/p/DC0SCfkxHpt/,
the jojoba co,"WIN this festive season with @chloeevegan x @thejojobaco !! 🌱

To celebrate the power of plants this holiday season, we are giving 5 lucky winners a signed copy of @chloeevegan NEW cookbook (value $39.99) AND @thejojobaco AM/ PM Firm & Glow Set (value $90.93)! Paired with the recipe to the perfect festive brekkie yoghurt bowl topped with crunchy pistachio granola and a sweet strawberry jam (recipe pinned in comments). 

TO ENTER:
1. Follow @thejojobaco & @chloeevegan
2. Like this post
3. Tag a friend in the comments - each tag equals one entry

Want bonus entries? Share this post to your story and tag all accounts (10 extra entries!).

The giveaway ends 9/12 and winners will be announced via IG Story and contacted through DM’s by @thejojobaco. Good luck!

This giveaway is in no way affiliated with or sponsored by Instagram.

#ad #SmarterNaturalSkincare #festiverecipes#christmasrecipes #breakfastideas #giveaway #win",24-11-2024,0,,,0,4595,1066,https://www.instagram.com/p/DCxIsvwzkse/,
the jojoba co,"Icons recognise icons! 🤩

@leighacampbell and our Australian Jojoba – a moment of pure skincare perfection! 💛

#SmarterNaturalSkincare #skincare #jojoba",22-11-2024,0,,,0,29,2,https://www.instagram.com/p/DCsB7-axYX3/,
the jojoba co,"Stylish, sustainable, and exclusive! 

Upgrade your beauty essentials with our limited edition vegan Cosmetic Bag—a bold, eco-friendly accessory crafted from sustainable, cruelty-free materials. Stylishly designed to carry your must-haves, it's the perfect blend of fashion and planet-friendly care!

#smarternaturalskincare  #holidaygift",20-11-2024,0,,,0,22,0,https://www.instagram.com/p/DClBmhZpjEV/,
the jojoba co,"Brighten, lift, and smooth with every drop 🌙

With naturally derived actives, like Inst’Tight, and a cooling tip for added circulation, the Transformative Eye Serum brings the ultimate beauty sleep to your eyes— revealing a more rested, radiant you!",20-11-2024,0,,,0,19,0,https://www.instagram.com/p/DCm3ts8IAXe/,
the jojoba co,"Natural skincare backed by science! 🌿✨

Australian Jojoba is a unique liquid wax ester that mimics your skin’s natural oils at the molecular level. 

Experience superior hydration and healing for all skin types with this liquid gold! 💛",18-11-2024,0,,,0,13,0,https://www.instagram.com/p/DChutx5Mjvf/,
the jojoba co,"Your night routine is not complete without our Daily Glow Exfoliating PHA Tonic 🌙

Featuring PHAs, the most gentle of acids, this tonic will lightly exfoliate the surface of your skin, providing a fresh, glowing appearance. Combined with natural plant exfoliators Hibiscus and Finger Lime, there's no doubt the Daily Glow Exfoliating PHA Tonic will become your go-to for daily skin renewal.",18-11-2024,0,,,0,22,0,https://www.instagram.com/p/DCgHzmViABx/,
the jojoba co,"BACK IN STOCK ✨

Our 200ml refill pouch keeps nourishing Australian Wadi-Wadi Jojoba flowing for your skin, hair, and nails while making a positive impact. 💛

Just reuse your original glass bottle and pump, and you’re reducing waste with every refill. Because beauty should be sustainable too! ♻️",16-11-2024,0,,,0,84,11,https://www.instagram.com/p/DCckj9fpvF0/,
the jojoba co,"Shine bright, naturally! ✨ 

Our Illuminating Jojoba brings out your natural radiance with every drop. Packed with Wadi-Wadi Australian Jojoba, it hydrates deeply, leaving your skin with a soft, dewy finish. 

Shop now 👉🏼 https://thejojobacompany.com.au/collections/illuminating/products/illuminating-jojoba",15-11-2024,0,,,0,20,1,https://www.instagram.com/p/DCZ_x0av9-r/,
the jojoba co,"27% OFF our Icons? Say less! 🤩

Our Firm. Hydrate. Glow. Holiday Set contains the ultimate hydrate and glow trio ✨",13-11-2024,1,13-11-2024,,0,41,7,https://www.instagram.com/p/DCU2UCoJ1F3/,
the jojoba co,"We've taken shine and bottled it up! ✨

Discover how @nattdesu achieves her radiant glow using our Illuminating Jojoba 🤩",12-11-2024,0,,,0,44,10,https://www.instagram.com/p/DCSRd_0h9vg/,
the jojoba co,"Our Jojoba Frenzy SALE is here - stock up on natural skincare with 20% OFF sitewide* ✨

*excludes Gift Cards, Gifts, Bundles & Sets & can't be combined with other offers",11-11-2024,1,11-11-2024,,1,16,0,https://www.instagram.com/p/DCP0081JL-9/,
the jojoba co,"Celebrate Singles Day with us! 🤍

Buy one supersize Ultimate Serum 50ml, and get a second one FREE! Double the radiance, double the joy!",10-11-2024,0,,,0,25,0,https://www.instagram.com/p/DCNIVbmsKhr/,
the jojoba co,"When your skin eats healthier than you do! 😅

Our Jojoba & Enzyme Radiance Mask is full of plant-powered AHAs and BHA to deeply clean and purify the skin.",08-11-2024,0,,,0,20,0,https://www.instagram.com/p/DCH-w29zUHG/,
the jojoba co,"It doesn't get better than this 🤩

Our Illuminating Tinted Moisturiser SPF 15 is packed with skin-loving ingredients for a natural, radiant glow!",07-11-2024,0,,,0,27,0,https://www.instagram.com/p/DCFZ9vgTEXF/,
the jojoba co,"Deck the halls with more than just ornaments! 🎄

Our Holiday Duos are perfect to add a touch of Jojoba to your tree this festive season! 🤩",06-11-2024,0,,,0,46,3,https://www.instagram.com/p/DCC0lZiM3Tr/,
the jojoba co,"Discover why Illuminating Jojoba will be your new favourite daily skin product! 🤩

It's lightweight formula is perfect for achieving that dewy, luminous look, all while nourishing your skin with the power of Wadi-Wadi Jojoba 🌿",05-11-2024,0,,,0,29,3,https://www.instagram.com/p/DCAPzPeN_-n/,
the jojoba co,"Looking for the perfect gift? Look no further! 🎁 

Our holiday gift sets are filled with luxurious, natural skincare goodies that will leave you glowing.

Send this post as a little nudge to the people buying for you this holiday season! 😉",03-11-2024,0,,,0,10,0,https://www.instagram.com/p/DB7Gx6quWj3/,
the jojoba co,"The festive season is here, and so are our Holiday Kits! 🎁

Give the gift of radiant, glowing skin to yourself or someone special with our limited-edition bundles. Don’t miss out on the added value this season! ✨",02-11-2024,0,,,0,30,1,https://www.instagram.com/p/DB4h9I0sDis/,
the jojoba co,"🌱 Happy World Vegan Day! 🌱

We’re proud to offer a PETA-certified, 100% vegan skincare line made from sustainably grown Wadi-Wadi Australian Jojoba.

Our skincare promises:
✨ Cruelty-Free & Vegan Friendly
✨ Ingredients sourced from our Beresford Farm or sustainably obtained
✨ Responsible production from bean to bottle",31-10-2024,0,,,0,14,0,https://www.instagram.com/p/DBzX5HRJTKg/,
the jojoba co,"✨ Best-selling for a reason ✨ 

Our 100% pure Australian Jojoba is a skincare powerhouse! From hydrating dry skin to balancing oil production, this multi-tasking moisturiser is a must-have for any routine.",31-10-2024,0,,,0,31,2,https://www.instagram.com/p/DBx4RTovM6e/,
the jojoba co,"Looking to boost collagen for a plumper, more youthful glow? HumaColl21® is your skin's secret weapon!

Found in our Ultimate Serum, HumaColl21® is:

💦 The first Type 21 collagen created to be human-identical and vegan
💦 Created with plant sugars through biotechnology
💦 Scientifically proven to improve skin firmness, collagen and decrease frown lines",31-10-2024,0,,,0,10,0,https://www.instagram.com/p/DBxxYUlt32Z/,
the jojoba co,"What's in my bag? Just my must-have Australian Jojoba! 👜✨

Perfect for on-the-go hydration, it keeps skin moisturised and glowing wherever and whenever. Whether it's running errands or heading out for a night, this little gem is a go-to for instant, long-lasting moisture 💧",31-10-2024,0,,,0,13,0,https://www.instagram.com/p/DBxjFWTIv5J/,
the jojoba co,"There's no better feeling than hopping into bed after you've lathered your face with Ultimate Youth Potion 🤩 

Who else loves the calming scent of linden blossom? 🙋‍♀️",31-10-2024,0,,,0,10,0,https://www.instagram.com/p/DBxILp3AO7k/,
the jojoba co,"Did you know that the collagen in our skin starts to decline around 25 years of age and then 1-2% every year after that? 

Get a head start on replenishing the collagen in your skin with our hero hyaluronic acid serum, Ultimate Serum ❄️💦 

Not only is this viral serum made with the first vegan human-identical collagen, HumaColl2®, but it has been scientifically proven to outperform retinol in the production of collagen!*

*HumaColl21™ stimulates collagen type 1 by 197% vs 117% for Retinol when tested in an invitro control group.",31-10-2024,0,,,0,16,0,https://www.instagram.com/p/DBxcS60Mb5I/,
the jojoba co,"Your AM and PM routine sorted ✔️

Create your ultimate day and night skincare routine with The Jojoba Company! 💛",31-10-2024,0,,,0,19,0,https://www.instagram.com/p/DBxPCJ4N4Im/,
the jojoba co,"Did you know our Australian Jojoba is suitable for all skin types?

➡️ Dry Skin: Jojoba will bring long-lasting hydration to your skin and keep flakiness/scaliness at bay.

➡️ Oily Skin: Jojoba will provide the hydration that oily skin needs and in turn, will help to rebalance the production of oil in your skin.

➡️ Sensitive Skin: Jojoba will hydrate your skin and calm any irritation.

➡️ Blemish Prone Skin: Jojoba will help to calm breakouts and rebalance oil production.

➡️ Combination Skin: Jojoba will help hydrate where your skin is dry and rebalance oil where it is more oily, like the T-zone.",30-10-2024,0,,,0,12,0,https://www.instagram.com/p/DBujZZ_NcfU/,
the jojoba co,"Revealing the secret to radiant skin ✨ 
Peek inside and discover the brightening and hydrating power of our Vitamin C Glow Potion!",30-10-2024,0,,,0,21,0,https://www.instagram.com/p/DBvS5GFqR2l/,
the jojoba co,"We often get asked: Why apply Jojoba before moisturiser when it is recommended to apply oils after moisturiser? 🤔

💡 The answer? Jojoba is unlike any other oil.

Oils are usually applied AFTER moisturiser to seal in moisture and act as a protective barrier. But, rather than sitting on top of the skin like most oils do, Jojoba travels deeper down into the skin's layers. This is because it mimics the structure of the oils in our skin. 

To ensure our skin reaps the full benefits of our Jojoba and facial oils, applying them first ensures they are absorbed first and will therefore be more effective!",30-10-2024,0,,,0,14,0,https://www.instagram.com/p/DBwzlsyMri4/,
the jojoba co,"☀️ Our award-winning 125ml Ultimate Youth Potion is your secret weapon for achieving that smooth, radiant complexion you crave, all year round! 

Say goodbye to wrinkles and hello to firmer, more youthful-looking skin, just in time for summer!",30-10-2024,0,,,0,15,0,https://www.instagram.com/p/DBxA61Pgemg/,
the jojoba co,"Every clean girl needs their glowy base! 🤍

Elevate your skin with our Illuminating Jojoba. Achieve luminosity and lasting hydration with this lightweight jojoba-based moisturiser ✨",30-10-2024,0,,,0,35,6,https://www.instagram.com/p/DBvFLc8uYWg/,
the jojoba co,"Searching for the secret to smoother, firmer skin? 

Look no further than our award-winning Ultimate Serum! This powerful natural anti-ageing facial serum uses peptide Ameliox™ and two weights of Hyaluronic Acid to deeply hydrate, visibly reduce wrinkles and plump skin 💧",30-10-2024,0,,,0,15,0,https://www.instagram.com/p/DBu3aQMOQ4H/,
the jojoba co,"JUST LAUNCHED! @thejojobaco have released a product I couldn’t have imagined in my wildest dreams! My beloved Australian Jojoba formulated into an ILLUMINATING bottle of goodness, PERFECT for summer! Get glowing gals and guys! #SmarterNaturalSkincare #ad",29-10-2024,0,,,0,169,20,https://www.instagram.com/p/DBucAvUtKGb/,
the jojoba co,"✨Supersize your glow! ✨

We're thrilled to launch supersized versions of your favourite Jojoba essentials:

🤩 The Vitamin C Glow Potion and Ultimate Serum are now available in a generous 50ml size.
🤩 The Ultimate Youth Potion is now available in a massive 125ml size. 

Stock up on these skincare heroes today and experience the transformative power of Jojoba for even longer!",29-10-2024,0,,,0,20,0,https://www.instagram.com/p/DBuVrV9OMx-/,
the jojoba co,"Achieve the @lovejinalim glow with our Illuminating Jojoba! ✨

Infused with:
🤍 Australian Jojoba
🤍 Mica
🤍 Jasmine
🤍 Mandarin",29-10-2024,0,,,0,13,3,https://www.instagram.com/p/DBsg6P_szCa/,
the jojoba co,"Mirror-mirror on my décolletage, who is the glowiest of them all? 🪞

Enriched with sparkling Mica and a combination of antioxidant-rich Jasmine and Mandarin essential oils, our Illuminating Jojoba will give you a radiant, sun-kissed glow, while promoting your overall skin health ✨ 

#SmarterNaturalSkincare #BringJojobaBack",29-10-2024,0,,,0,17,0,https://www.instagram.com/p/DBsLxEyp3S_/,
the jojoba co,"Your overnight hydration hero! 🤩

Transform your nighttime routine with our Ultimate Night Cream! 

Infused with Hyaluronic Acid, SWT-7™, and Riboxyl™, this powerful cream delivers incredible benefits:
🌙 Visibly reduces wrinkles
🌙 Enhances skin regeneration
🌙 Improves skin texture",29-10-2024,0,,,0,17,0,https://www.instagram.com/p/DBsuGVzAGsY/,
the jojoba co,"Why is it important to use Vitamin C in the morning? ☀️ Here's our answer 👇🏻

Although you can certainly use the Vitamin C Glow Potion at night, it is incredibly effective as a daytime face oil. 

The high antioxidant content will help fight free radicals (which contribute to ageing) from UV rays and pollution as you go about your day. 

Additionally, Vitamin C can help boost the effectiveness of your sunscreen. Sunscreen acts as the first line of defence, while Vitamin C neutralises any free radicals that sneak past the sunscreen, minimising their harmful effects.",29-10-2024,0,,,0,9,0,https://www.instagram.com/p/DBuH_mRTU7n/,
the jojoba co,"Ever wondered where the magic of our Australian Jojoba comes from? It all starts right here on our family-owned farm in Yenda, NSW 🌾

From seed to bottle, we oversee every step of the process, ensuring you get the purest, most potent Australian Jojoba possible. We're passionate about sustainable farming practices that nurture the land and produce the highest quality Wadi-Wadi Jojoba 🌱

#SmarterNaturalSkincare #BringJojobaBack",29-10-2024,0,,,0,5,0,https://www.instagram.com/p/DBsFcxSOEOw/,
the jojoba co,"Illuminating Jojoba is truly one of a kind! ✨ 

If you're looking for the ultimate skin and body all-rounder, look no further than this luxurious blend that hydrates, nourishes, and gives you a beautiful, radiant glow!

#SmarterNaturalSkincare #BringJojobaBack",29-10-2024,0,,,0,9,0,https://www.instagram.com/p/DBsTLV0sVaI/,
the jojoba co,"✨ Did you know our Illuminating Jojoba isn’t just for your face? It’s perfect for your décolletage and body too, giving you an all-over radiant glow!

For a flawless, airbrushed finish, pair it with our luxurious vegan Illuminating Jojoba Kabuki Brush 🤩

#SmarterNaturalSkincare #BringJojobaBack",28-10-2024,0,,,0,12,0,https://www.instagram.com/p/DBr3KargDSg/,
the jojoba co,"Swipe to see the Jojoba difference ➡️

Achieve a lightweight, flawless complexion using our Illuminating Tinted Moisturiser SPF 15... we'll let the results speak for themselves 😉

#SmarterNaturalSkincare #BringJojobaBack",28-10-2024,0,,,0,10,0,https://www.instagram.com/p/DBqJ57Wv1y3/,
the jojoba co,"Unlock Vicki's secret to a radiant, dewy complexion by pairing our NEW Illuminating Jojoba and Illuminating Tinted Moisturiser SPF 15.

Here's how:
1️⃣ Prep & Prime: Start with clean, toned skin. Apply a few drops of Illuminating Jojoba and gently massage into your face and neck.
2️⃣ Sheer Perfection: Follow with the Illuminating Tinted Moisturiser SPF 15. Use your fingertips, a sponge, or a brush to blend it seamlessly for a natural, sun-kissed finish.

#SmarterNaturalSkincare #BringJojobaBack",28-10-2024,0,,,0,23,0,https://www.instagram.com/p/DBp7ncRqaF3/,
the jojoba co,"Want to glow from head to toe? ✨

Vicki is here to ensure you get the most out of our Illuminating Jojoba by sharing the four radiant ways it can be applied!

What's your favourite? 👇🏼

#SmarterNaturalSkincare #BringJojobaBack",28-10-2024,0,,,0,24,4,https://www.instagram.com/p/DBrwWgMPmY7/,
the jojoba co,"💧Thirsty skin? We've got you hydrated! 

Our Pure Jojoba Gel Mask works its magic by extending and sealing in hydration. It provides a protective barrier that deeply soothes dry and dehydrated skin - it's like a spa day in a jar! 🧖🏼‍♀️

#SmarterNaturalSkincare #BringJojobaBack",28-10-2024,0,,,0,14,0,https://www.instagram.com/p/DBqQLAquPkV/,
